review_id,shop_id,item_id,product_name,brand,price,final_price,rating_count_total,user_id,rating_star,review_title,comment,verified_purchase,image_product,image_review,created_at,like_count,product_items,reply_content,reply_created_at,reply_user_id,reply_is_admin,reply_like_count,source,comment_clean,reply_content_clean,review_len,has_reply
Mai Liên_44698,FPTShop,120298211197,Lenovo Ideapad 1 - 14ALC7 R7 5700U (82R30077VN),Oppo,,,35,Mai Liên,4.0,,"Màn hình FHD 14 inch hiển thị sắc nét, màu sắc chân thật.",,https://cdn2.fptshop.com.vn/unsafe/2024_2_22_638442134029626100_lenovo-ideapad-1-14alc7-r7-5700u-dd.jpg,,2024-12-22 09:40:44.888000+00:00,0,,,,,,,FPTShop,màn hình fhd 14 inch hiển thị sắc nét màu sắc chân thật,,55,False
Mạnh Nguyễn_44683,FPTShop,120298211197,Lenovo Ideapad 1 - 14ALC7 R7 5700U (82R30077VN),Oppo,,,35,Mạnh Nguyễn,3.0,,"Màn hình có góc nhìn hẹp, chất lượng hình ảnh giảm khi nhìn nghiêng. Nhưng vẫn ok",,https://cdn2.fptshop.com.vn/unsafe/2024_2_22_638442134029626100_lenovo-ideapad-1-14alc7-r7-5700u-dd.jpg,,2024-12-22 09:30:03.198000+00:00,0,,,,,,,FPTShop,màn hình có góc nhìn hẹp chất lượng hình ảnh giảm khi nhìn nghiêng nhưng vẫn ok,,79,False
Khánh Lê_44682,FPTShop,120298211197,Lenovo Ideapad 1 - 14ALC7 R7 5700U (82R30077VN),Oppo,,,35,Khánh Lê,1.0,,"Bàn phím không có đèn nền, hơi bất tiện khi làm việc trong môi trường tối.",,https://cdn2.fptshop.com.vn/unsafe/2024_2_22_638442134029626100_lenovo-ideapad-1-14alc7-r7-5700u-dd.jpg,,2024-12-22 09:29:00.801000+00:00,0,,,,,,,FPTShop,bàn phím không có đèn nền hơi bất tiện khi làm việc trong môi trường tối,,72,False
Khởi My_44681,FPTShop,120298211197,Lenovo Ideapad 1 - 14ALC7 R7 5700U (82R30077VN),Oppo,,,35,Khởi My,5.0,,"Máy có thiết kế mỏng nhẹ, dễ dàng mang theo khi di chuyển.",,https://cdn2.fptshop.com.vn/unsafe/2024_2_22_638442134029626100_lenovo-ideapad-1-14alc7-r7-5700u-dd.jpg,,2024-12-22 09:28:33.145000+00:00,0,,,,,,,FPTShop,máy có thiết kế mỏng nhẹ dễ dàng mang theo khi di chuyển,,56,False
Anh Thiện_44680,FPTShop,120298211197,Lenovo Ideapad 1 - 14ALC7 R7 5700U (82R30077VN),Oppo,,,35,Anh Thiện,4.0,,"Sản phẩm ok, nhân viên hỗ trợ nhiệt tình giao hàng nhanh",,https://cdn2.fptshop.com.vn/unsafe/2024_2_22_638442134029626100_lenovo-ideapad-1-14alc7-r7-5700u-dd.jpg,,2024-12-22 09:26:39.557000+00:00,0,,,,,,,FPTShop,sản phẩm ok nhân viên hỗ trợ nhiệt tình giao hàng nhanh,,55,False
THIỆN BẢO_25769,FPTShop,163403113535,MacBook Pro 14 2023 M3 Pro 11 CPU/14 GPU/18GB/512GB,Oppo,,,32,THIỆN BẢO,5.0,,Giao hàng nhanh phục vụ rất tốt,,https://cdn2.fptshop.com.vn/unsafe/2023_11_1_638344474239513699_macbook-pro-14-2023-m3-pro-max-bac-dd.jpg,,2024-12-09 10:17:42.278000+00:00,0,,,,,,,FPTShop,giao hàng nhanh phục vụ rất tốt,,31,False
BẢO NGÂN_25708,FPTShop,163403113535,MacBook Pro 14 2023 M3 Pro 11 CPU/14 GPU/18GB/512GB,Oppo,,,32,BẢO NGÂN,5.0,,"Rất ưng sản phẩm, ưng cả cách phục vụ tại FPTShop",,https://cdn2.fptshop.com.vn/unsafe/2023_11_1_638344474239513699_macbook-pro-14-2023-m3-pro-max-bac-dd.jpg,,2024-12-09 10:04:25.739000+00:00,0,,,,,,,FPTShop,rất ưng sản phẩm ưng cả cách phục vụ tại fptshop,,48,False
Bảo Ngân_23544,FPTShop,163403113535,MacBook Pro 14 2023 M3 Pro 11 CPU/14 GPU/18GB/512GB,Oppo,,,32,Bảo Ngân,5.0,,Hàng chuẩn chính hãng được bảo hành rất yên tâm,,https://cdn2.fptshop.com.vn/unsafe/2023_11_1_638344474239513699_macbook-pro-14-2023-m3-pro-max-bac-dd.jpg,,2024-12-08 09:52:31.513000+00:00,0,,,,,,,FPTShop,hàng chuẩn chính hãng được bảo hành rất yên tâm,,47,False
anh Minh_23539,FPTShop,163403113535,MacBook Pro 14 2023 M3 Pro 11 CPU/14 GPU/18GB/512GB,Oppo,,,32,anh Minh,5.0,,"máy có đồ hoạ mạnh mẽ hiệu suất cao, hiệu năng tuyệt vời ấn tượng tốt",,https://cdn2.fptshop.com.vn/unsafe/2023_11_1_638344474239513699_macbook-pro-14-2023-m3-pro-max-bac-dd.jpg,,2024-12-08 09:47:31.569000+00:00,0,,,,,,,FPTShop,máy có đồ hoạ mạnh mẽ hiệu suất cao hiệu năng tuyệt vời ấn tượng tốt,,68,False
BẢO ANH_23534,FPTShop,163403113535,MacBook Pro 14 2023 M3 Pro 11 CPU/14 GPU/18GB/512GB,Oppo,,,32,BẢO ANH,5.0,,"Thiết kế đẹp, hiện đại, mỏng nhẹ, phù hợp để mang đi làm, học tập",,https://cdn2.fptshop.com.vn/unsafe/2023_11_1_638344474239513699_macbook-pro-14-2023-m3-pro-max-bac-dd.jpg,,2024-12-08 09:43:52.347000+00:00,0,,,,,,,FPTShop,thiết kế đẹp hiện đại mỏng nhẹ phù hợp để mang đi làm học tập,,61,False
MINH HY_23524,FPTShop,163403113535,MacBook Pro 14 2023 M3 Pro 11 CPU/14 GPU/18GB/512GB,Oppo,,,32,MINH HY,4.0,,Sản phẩm sài rất đã nhưng nhiều tính năng quá,,https://cdn2.fptshop.com.vn/unsafe/2023_11_1_638344474239513699_macbook-pro-14-2023-m3-pro-max-bac-dd.jpg,,2024-12-08 09:30:21.389000+00:00,0,,,,,,,FPTShop,sản phẩm sài rất đã nhưng nhiều tính năng quá,,45,False
NHẬT HÀO_22166,FPTShop,163403113535,MacBook Pro 14 2023 M3 Pro 11 CPU/14 GPU/18GB/512GB,Oppo,,,32,NHẬT HÀO,5.0,,"Làm việc ở bất cứ đâu với MacBook mỏng nhẹ, hiệu năng vượt trội .",,https://cdn2.fptshop.com.vn/unsafe/2023_11_1_638344474239513699_macbook-pro-14-2023-m3-pro-max-bac-dd.jpg,,2024-12-07 11:06:19.706000+00:00,0,,,,,,,FPTShop,làm việc ở bất cứ đâu với macbook mỏng nhẹ hiệu năng vượt trội,,62,False
MY MY_22136,FPTShop,163403113535,MacBook Pro 14 2023 M3 Pro 11 CPU/14 GPU/18GB/512GB,Oppo,,,32,MY MY,5.0,,"Thủ tục mua trả góp qua nhà tài chính nhanh, 30p đã xong hết và nhận máy",,https://cdn2.fptshop.com.vn/unsafe/2023_11_1_638344474239513699_macbook-pro-14-2023-m3-pro-max-bac-dd.jpg,,2024-12-07 11:02:11.396000+00:00,0,,,,,,,FPTShop,thủ tục mua trả góp qua nhà tài chính nhanh 30p đã xong hết và nhận máy,,71,False
CẨM NHUNG_22115,FPTShop,163403113535,MacBook Pro 14 2023 M3 Pro 11 CPU/14 GPU/18GB/512GB,Oppo,,,32,CẨM NHUNG,5.0,,"Mình mua hàng xong rồi, hàng chuẩn chính hãng, cài đặt cũng nhanh",,https://cdn2.fptshop.com.vn/unsafe/2023_11_1_638344474239513699_macbook-pro-14-2023-m3-pro-max-bac-dd.jpg,,2024-12-07 11:00:00.182000+00:00,0,,,,,,,FPTShop,mình mua hàng xong rồi hàng chuẩn chính hãng cài đặt cũng nhanh,,63,False
MINH Thanh_22074,FPTShop,163403113535,MacBook Pro 14 2023 M3 Pro 11 CPU/14 GPU/18GB/512GB,Oppo,,,32,MINH Thanh,5.0,,"máy đẹp và luôn chạy ổn định, hiệu năng vừa đủ dùng cho học tập và xem phim giải trí onlne, thời lượng pin dùng cao",,https://cdn2.fptshop.com.vn/unsafe/2023_11_1_638344474239513699_macbook-pro-14-2023-m3-pro-max-bac-dd.jpg,,2024-12-07 10:54:42.661000+00:00,0,,,,,,,FPTShop,máy đẹp và luôn chạy ổn định hiệu năng vừa đủ dùng cho học tập và xem phim giải trí onlne thời lượng pin dùng cao,,113,False
MINH TUYẾT_21848,FPTShop,163403113535,MacBook Pro 14 2023 M3 Pro 11 CPU/14 GPU/18GB/512GB,Oppo,,,32,MINH TUYẾT,3.0,,máy dùng rất tốt nhưng do chưa có hàng tại khu vực chờ hàng hơi lâu,,https://cdn2.fptshop.com.vn/unsafe/2023_11_1_638344474239513699_macbook-pro-14-2023-m3-pro-max-bac-dd.jpg,,2024-12-07 09:15:47.600000+00:00,0,,,,,,,FPTShop,máy dùng rất tốt nhưng do chưa có hàng tại khu vực chờ hàng hơi lâu,,67,False
HUY NAM_21845,FPTShop,163403113535,MacBook Pro 14 2023 M3 Pro 11 CPU/14 GPU/18GB/512GB,Oppo,,,32,HUY NAM,5.0,,các bạn nhân viên rất nhiệt tình từ tư vấn đến giao hàng,,https://cdn2.fptshop.com.vn/unsafe/2023_11_1_638344474239513699_macbook-pro-14-2023-m3-pro-max-bac-dd.jpg,,2024-12-07 09:10:26.441000+00:00,0,,,,,,,FPTShop,các bạn nhân viên rất nhiệt tình từ tư vấn đến giao hàng,,56,False
Thịnh Sầu_43460,FPTShop,214319210522,Laptop Acer Aspire Lite AL15-51M-55NB i5-1155G7,Oppo,,,17,Thịnh Sầu,5.0,,"Loa tốt nha, nghe nhạc xem phim rõ tiếng",,https://cdn2.fptshop.com.vn/unsafe/2024_1_22_638415364357546517_acer-aspire-lite-al15-51m-55nb-i5-1155g7-dd.jpg,,2024-12-21 20:56:10.105000+00:00,0,,,,,,,FPTShop,loa tốt nha nghe nhạc xem phim rõ tiếng,,39,False
Minh Quang_43437,FPTShop,214319210522,Laptop Acer Aspire Lite AL15-51M-55NB i5-1155G7,Oppo,,,17,Minh Quang,5.0,,Màn to cày phim đã lắm mn nhé,,https://cdn2.fptshop.com.vn/unsafe/2024_1_22_638415364357546517_acer-aspire-lite-al15-51m-55nb-i5-1155g7-dd.jpg,,2024-12-21 20:49:59.587000+00:00,0,,,,,,,FPTShop,màn to cày phim đã lắm mn nhé,,29,False
Quốc Cường_43425,FPTShop,214319210522,Laptop Acer Aspire Lite AL15-51M-55NB i5-1155G7,Oppo,,,17,Quốc Cường,5.0,,Giá giảm tốt quá đúng lúc đang cần thay máy,,https://cdn2.fptshop.com.vn/unsafe/2024_1_22_638415364357546517_acer-aspire-lite-al15-51m-55nb-i5-1155g7-dd.jpg,,2024-12-21 20:46:18.666000+00:00,0,,,,,,,FPTShop,giá giảm tốt quá đúng lúc đang cần thay máy,,43,False
Khánh Văn_43407,FPTShop,214319210522,Laptop Acer Aspire Lite AL15-51M-55NB i5-1155G7,Oppo,,,17,Khánh Văn,5.0,,Dùng thích hơn so với kì vọng về giá,,https://cdn2.fptshop.com.vn/unsafe/2024_1_22_638415364357546517_acer-aspire-lite-al15-51m-55nb-i5-1155g7-dd.jpg,,2024-12-21 20:42:56.273000+00:00,0,,,,,,,FPTShop,dùng thích hơn so với kì vọng về giá,,36,False
Linh Thùy_43393,FPTShop,214319210522,Laptop Acer Aspire Lite AL15-51M-55NB i5-1155G7,Oppo,,,17,Linh Thùy,5.0,,Máy nhẹ dành cho sinh viên hay phải di chuyển nhiều như em,,https://cdn2.fptshop.com.vn/unsafe/2024_1_22_638415364357546517_acer-aspire-lite-al15-51m-55nb-i5-1155g7-dd.jpg,,2024-12-21 20:39:20.967000+00:00,0,,,,,,,FPTShop,máy nhẹ dành cho sinh viên hay phải di chuyển nhiều như em,,58,False
Phi Trần_43381,FPTShop,214319210522,Laptop Acer Aspire Lite AL15-51M-55NB i5-1155G7,Oppo,,,17,Phi Trần,5.0,,"Dùng tốt, hợp với dân văn phòng như mình",,https://cdn2.fptshop.com.vn/unsafe/2024_1_22_638415364357546517_acer-aspire-lite-al15-51m-55nb-i5-1155g7-dd.jpg,,2024-12-21 20:36:20.064000+00:00,0,,,,,,,FPTShop,dùng tốt hợp với dân văn phòng như mình,,39,False
Diệu Ly_42432,FPTShop,219026528855,MSI Gaming Cyborg 15 A12UCX-281VN i5 12450H,Oppo,,,17,Diệu Ly,5.0,,"Máy có độ bền cao, sử dụng vật liệu chất lượng và thiết kế chắc chắn, phù hợp cho cả công việc và giải trí",,https://cdn2.fptshop.com.vn/unsafe/2023_4_21_638176970683863937_msi-gaming-cyborg-15-a12v-den-1.jpg,,2024-12-21 13:41:36.225000+00:00,0,,,,,,,FPTShop,máy có độ bền cao sử dụng vật liệu chất lượng và thiết kế chắc chắn phù hợp cho cả công việc và giải trí,,104,False
Trần Hiếu_42431,FPTShop,219026528855,MSI Gaming Cyborg 15 A12UCX-281VN i5 12450H,Oppo,,,17,Trần Hiếu,5.0,,"Với mức giá hợp lý, MSI Gaming Cyborg 15 A12UCX-281VN mang lại hiệu năng và tính năng vượt trội so với các sản phẩm cùng phân khúc",,https://cdn2.fptshop.com.vn/unsafe/2023_4_21_638176970683863937_msi-gaming-cyborg-15-a12v-den-1.jpg,,2024-12-21 13:41:08.653000+00:00,0,,,,,,,FPTShop,với mức giá hợp lý msi gaming cyborg 15 a12ucx 281vn mang lại hiệu năng và tính năng vượt trội so với các sản phẩm cùng phân khúc,,129,False
Minh Hoàng_42430,FPTShop,219026528855,MSI Gaming Cyborg 15 A12UCX-281VN i5 12450H,Oppo,,,17,Minh Hoàng,5.0,,"Hệ thống tản nhiệt hoạt động hiệu quả, giữ cho máy luôn mát mẻ ngay cả khi chơi game trong thời gian dài",,https://cdn2.fptshop.com.vn/unsafe/2023_4_21_638176970683863937_msi-gaming-cyborg-15-a12v-den-1.jpg,,2024-12-21 13:40:48.269000+00:00,0,,,,,,,FPTShop,hệ thống tản nhiệt hoạt động hiệu quả giữ cho máy luôn mát mẻ ngay cả khi chơi game trong thời gian dài,,103,False
Thu Hương_42429,FPTShop,219026528855,MSI Gaming Cyborg 15 A12UCX-281VN i5 12450H,Oppo,,,17,Thu Hương,5.0,,Màn hình 15.6 inch với tần số quét 144Hz mang lại trải nghiệm chơi game mượt mà và hình ảnh sắc nét,,https://cdn2.fptshop.com.vn/unsafe/2023_4_21_638176970683863937_msi-gaming-cyborg-15-a12v-den-1.jpg,,2024-12-21 13:38:54.849000+00:00,0,,,,,,,FPTShop,màn hình 15 6 inch với tần số quét 144hz mang lại trải nghiệm chơi game mượt mà và hình ảnh sắc nét,,99,False
Hồng Anh_42428,FPTShop,219026528855,MSI Gaming Cyborg 15 A12UCX-281VN i5 12450H,Oppo,,,17,Hồng Anh,4.0,,"Thiết kế của máy khá đẹp và hiện đại, nhưng vỏ nhựa dễ bám vân tay và trầy xước",,https://cdn2.fptshop.com.vn/unsafe/2023_4_21_638176970683863937_msi-gaming-cyborg-15-a12v-den-1.jpg,,2024-12-21 13:38:29.488000+00:00,0,,,,,,,FPTShop,thiết kế của máy khá đẹp và hiện đại nhưng vỏ nhựa dễ bám vân tay và trầy xước,,78,False
Yến Nhi_42427,FPTShop,219026528855,MSI Gaming Cyborg 15 A12UCX-281VN i5 12450H,Oppo,,,17,Yến Nhi,4.0,,"Hiệu năng của máy khá tốt với vi xử lý Intel Core i5-12450H và card đồ họa RTX 2050, nhưng đôi khi gặp hiện tượng giật lag khi chơi game nặng",,https://cdn2.fptshop.com.vn/unsafe/2023_4_21_638176970683863937_msi-gaming-cyborg-15-a12v-den-1.jpg,,2024-12-21 13:38:05.242000+00:00,0,,,,,,,FPTShop,hiệu năng của máy khá tốt với vi xử lý intel core i5 12450h và card đồ họa rtx 2050 nhưng đôi khi gặp hiện tượng giật lag khi chơi game nặng,,140,False
Chung Huỳnh_44835,FPTShop,220962516482,Lenovo IdeaPad Slim 5 Light 14ABR8 R5 7530U (82XS0006VN),Oppo,,,40,Chung Huỳnh,5.0,,"Tiếng quạt tản nhiệt êm, không gây ồn.",,https://cdn2.fptshop.com.vn/unsafe/2023_6_9_638219204861606204_lenovo-ideapad-slim-5-light-14abr8-r7-7730-xam-dd.jpg,,2024-12-22 11:25:09.264000+00:00,0,,,,,,,FPTShop,tiếng quạt tản nhiệt êm không gây ồn,,36,False
Kim Nhã_44834,FPTShop,220962516482,Lenovo IdeaPad Slim 5 Light 14ABR8 R5 7530U (82XS0006VN),Oppo,,,40,Kim Nhã,4.0,,"Màu sắc hiện đại, phù hợp với mọi đối tượng.",,https://cdn2.fptshop.com.vn/unsafe/2023_6_9_638219204861606204_lenovo-ideapad-slim-5-light-14abr8-r7-7730-xam-dd.jpg,,2024-12-22 11:24:43.703000+00:00,0,,,,,,,FPTShop,màu sắc hiện đại phù hợp với mọi đối tượng,,42,False
Hải Tú_44833,FPTShop,220962516482,Lenovo IdeaPad Slim 5 Light 14ABR8 R5 7530U (82XS0006VN),Oppo,,,40,Hải Tú,5.0,,"Hỗ trợ sạc nhanh, tiết kiệm thời gian.",,https://cdn2.fptshop.com.vn/unsafe/2023_6_9_638219204861606204_lenovo-ideapad-slim-5-light-14abr8-r7-7730-xam-dd.jpg,,2024-12-22 11:24:17.622000+00:00,0,,,,,,,FPTShop,hỗ trợ sạc nhanh tiết kiệm thời gian,,36,False
Mai Linh_44832,FPTShop,220962516482,Lenovo IdeaPad Slim 5 Light 14ABR8 R5 7530U (82XS0006VN),Oppo,,,40,Mai Linh,4.0,,"Viền màn hình mỏng, tăng trải nghiệm thị giác.",,https://cdn2.fptshop.com.vn/unsafe/2023_6_9_638219204861606204_lenovo-ideapad-slim-5-light-14abr8-r7-7730-xam-dd.jpg,,2024-12-22 11:23:46.201000+00:00,0,,,,,,,FPTShop,viền màn hình mỏng tăng trải nghiệm thị giác,,44,False
Trúc Nhân_44818,FPTShop,220962516482,Lenovo IdeaPad Slim 5 Light 14ABR8 R5 7530U (82XS0006VN),Oppo,,,40,Trúc Nhân,5.0,,Giá cả hợp lý so với cấu hình và tính năng.,,https://cdn2.fptshop.com.vn/unsafe/2023_6_9_638219204861606204_lenovo-ideapad-slim-5-light-14abr8-r7-7730-xam-dd.jpg,,2024-12-22 11:17:55.194000+00:00,0,,,,,,,FPTShop,giá cả hợp lý so với cấu hình và tính năng,,42,False
Vân Nhi_44816,FPTShop,220962516482,Lenovo IdeaPad Slim 5 Light 14ABR8 R5 7530U (82XS0006VN),Oppo,,,40,Vân Nhi,3.0,,Màn hình không có tính năng cảm ứng. Còn những tính năng khác ok,,https://cdn2.fptshop.com.vn/unsafe/2023_6_9_638219204861606204_lenovo-ideapad-slim-5-light-14abr8-r7-7730-xam-dd.jpg,,2024-12-22 11:17:12.763000+00:00,0,,,,,,,FPTShop,màn hình không có tính năng cảm ứng còn những tính năng khác ok,,63,False
Thái Vũ_44815,FPTShop,220962516482,Lenovo IdeaPad Slim 5 Light 14ABR8 R5 7530U (82XS0006VN),Oppo,,,40,Thái Vũ,5.0,,Tích hợp nhiều cổng kết nối phù hợp cho nhu cầu làm việc.,,https://cdn2.fptshop.com.vn/unsafe/2023_6_9_638219204861606204_lenovo-ideapad-slim-5-light-14abr8-r7-7730-xam-dd.jpg,,2024-12-22 11:16:34.327000+00:00,0,,,,,,,FPTShop,tích hợp nhiều cổng kết nối phù hợp cho nhu cầu làm việc,,56,False
Tuấn Minh_44814,FPTShop,220962516482,Lenovo IdeaPad Slim 5 Light 14ABR8 R5 7530U (82XS0006VN),Oppo,,,40,Tuấn Minh,4.0,,"Pin bền, có thể dùng liên tục trong nhiều giờ.",,https://cdn2.fptshop.com.vn/unsafe/2023_6_9_638219204861606204_lenovo-ideapad-slim-5-light-14abr8-r7-7730-xam-dd.jpg,,2024-12-22 11:11:42.381000+00:00,0,,,,,,,FPTShop,pin bền có thể dùng liên tục trong nhiều giờ,,44,False
Thủy Tiên_44801,FPTShop,220962516482,Lenovo IdeaPad Slim 5 Light 14ABR8 R5 7530U (82XS0006VN),Oppo,,,40,Thủy Tiên,5.0,,"Bàn phím gõ êm và có đèn nền, hỗ trợ làm việc ban đêm.",,https://cdn2.fptshop.com.vn/unsafe/2023_6_9_638219204861606204_lenovo-ideapad-slim-5-light-14abr8-r7-7730-xam-dd.jpg,,2024-12-22 11:00:32.694000+00:00,0,,,,,,,FPTShop,bàn phím gõ êm và có đèn nền hỗ trợ làm việc ban đêm,,52,False
Quang Hùng_44800,FPTShop,220962516482,Lenovo IdeaPad Slim 5 Light 14ABR8 R5 7530U (82XS0006VN),Oppo,,,40,Quang Hùng,1.0,,"Viền dưới màn hình hơi dày, làm giảm thẩm mỹ. Tính năng ok",,https://cdn2.fptshop.com.vn/unsafe/2023_6_9_638219204861606204_lenovo-ideapad-slim-5-light-14abr8-r7-7730-xam-dd.jpg,,2024-12-22 10:59:54.122000+00:00,0,,,,,,,FPTShop,viền dưới màn hình hơi dày làm giảm thẩm mỹ tính năng ok,,56,False
Nguyễn Thị Trúc Linh_44798,FPTShop,220962516482,Lenovo IdeaPad Slim 5 Light 14ABR8 R5 7530U (82XS0006VN),Oppo,,,40,Nguyễn Thị Trúc Linh,5.0,,"Nhân viên ok, giao hàng nhanh hỗ trợ quá nhiệt tình luôn",,https://cdn2.fptshop.com.vn/unsafe/2023_6_9_638219204861606204_lenovo-ideapad-slim-5-light-14abr8-r7-7730-xam-dd.jpg,,2024-12-22 10:58:49.531000+00:00,0,,,,,,,FPTShop,nhân viên ok giao hàng nhanh hỗ trợ quá nhiệt tình luôn,,55,False
Thiên Ân_44797,FPTShop,220962516482,Lenovo IdeaPad Slim 5 Light 14ABR8 R5 7530U (82XS0006VN),Oppo,,,40,Thiên Ân,4.0,,"Thiết kế mỏng nhẹ, dễ dàng mang theo mọi nơi.",,https://cdn2.fptshop.com.vn/unsafe/2023_6_9_638219204861606204_lenovo-ideapad-slim-5-light-14abr8-r7-7730-xam-dd.jpg,,2024-12-22 10:57:55.633000+00:00,0,,,,,,,FPTShop,thiết kế mỏng nhẹ dễ dàng mang theo mọi nơi,,43,False
Thiên Ân_44612,FPTShop,257865329478,Asus TUF Gaming F15 FX507VU-LP197W i7-13620H,Oppo,,,34,Thiên Ân,5.0,,"Màn hình chống chói, sử dụng tốt trong nhiều điều kiện ánh sáng.",,https://cdn2.fptshop.com.vn/unsafe/2023_7_4_638240754748140607_asus-tuf-gaming-fx507-xam-dd.jpg,,2024-12-22 08:25:33.383000+00:00,0,,,,,,,FPTShop,màn hình chống chói sử dụng tốt trong nhiều điều kiện ánh sáng,,62,False
Trúc Linh_44610,FPTShop,257865329478,Asus TUF Gaming F15 FX507VU-LP197W i7-13620H,Oppo,,,34,Trúc Linh,5.0,,Tần số quét cao giúp giảm hiện tượng bóng mờ khi chơi game FPS.,,https://cdn2.fptshop.com.vn/unsafe/2023_7_4_638240754748140607_asus-tuf-gaming-fx507-xam-dd.jpg,,2024-12-22 08:24:51.656000+00:00,0,,,,,,,FPTShop,tần số quét cao giúp giảm hiện tượng bóng mờ khi chơi game fps,,62,False
Mai Tiến_44609,FPTShop,257865329478,Asus TUF Gaming F15 FX507VU-LP197W i7-13620H,Oppo,,,34,Mai Tiến,4.0,,Giá cả hợp lý chơi game mạnh,,https://cdn2.fptshop.com.vn/unsafe/2023_7_4_638240754748140607_asus-tuf-gaming-fx507-xam-dd.jpg,,2024-12-22 08:24:27.480000+00:00,0,,,,,,,FPTShop,giá cả hợp lý chơi game mạnh,,28,False
Nguyễn Mạnh_44608,FPTShop,257865329478,Asus TUF Gaming F15 FX507VU-LP197W i7-13620H,Oppo,,,34,Nguyễn Mạnh,5.0,,"Trọng lượng hợp lý trong phân khúc gaming, dễ mang theo.",,https://cdn2.fptshop.com.vn/unsafe/2023_7_4_638240754748140607_asus-tuf-gaming-fx507-xam-dd.jpg,,2024-12-22 08:23:58.995000+00:00,0,,,,,,,FPTShop,trọng lượng hợp lý trong phân khúc gaming dễ mang theo,,54,False
Liễu My_44589,FPTShop,257865329478,Asus TUF Gaming F15 FX507VU-LP197W i7-13620H,Oppo,,,34,Liễu My,4.0,,"Phù hợp cho cả gaming lẫn công việc thiết kế, dựng video.",,https://cdn2.fptshop.com.vn/unsafe/2023_7_4_638240754748140607_asus-tuf-gaming-fx507-xam-dd.jpg,,2024-12-22 08:17:42.957000+00:00,0,,,,,,,FPTShop,phù hợp cho cả gaming lẫn công việc thiết kế dựng video,,55,False
Đức Huỳnh_44587,FPTShop,257865329478,Asus TUF Gaming F15 FX507VU-LP197W i7-13620H,Oppo,,,34,Đức Huỳnh,5.0,,"Khung máy chắc chắn, bền bỉ theo thời gian.",,https://cdn2.fptshop.com.vn/unsafe/2023_7_4_638240754748140607_asus-tuf-gaming-fx507-xam-dd.jpg,,2024-12-22 08:17:20.216000+00:00,0,,,,,,,FPTShop,khung máy chắc chắn bền bỉ theo thời gian,,41,False
Tuyết Trinh_44585,FPTShop,257865329478,Asus TUF Gaming F15 FX507VU-LP197W i7-13620H,Oppo,,,34,Tuyết Trinh,3.0,,Quạt tản nhiệt có thể ồn khi hoạt động tối đa. Nhưng vẫn ổn,,https://cdn2.fptshop.com.vn/unsafe/2023_7_4_638240754748140607_asus-tuf-gaming-fx507-xam-dd.jpg,,2024-12-22 08:16:52.621000+00:00,0,,,,,,,FPTShop,quạt tản nhiệt có thể ồn khi hoạt động tối đa nhưng vẫn ổn,,58,False
Nguyễn Phạm Phi Thanh_44584,FPTShop,257865329478,Asus TUF Gaming F15 FX507VU-LP197W i7-13620H,Oppo,,,34,Nguyễn Phạm Phi Thanh,4.0,,"Dải loa sống động, âm thanh chất lượng.",,https://cdn2.fptshop.com.vn/unsafe/2023_7_4_638240754748140607_asus-tuf-gaming-fx507-xam-dd.jpg,,2024-12-22 08:16:18.753000+00:00,0,,,,,,,FPTShop,dải loa sống động âm thanh chất lượng,,37,False
Quang Trung_44532,FPTShop,257865329478,Asus TUF Gaming F15 FX507VU-LP197W i7-13620H,Oppo,,,34,Quang Trung,5.0,,"Hệ thống tản nhiệt hiệu quả, giữ máy mát khi hoạt động cường độ cao.",,https://cdn2.fptshop.com.vn/unsafe/2023_7_4_638240754748140607_asus-tuf-gaming-fx507-xam-dd.jpg,,2024-12-22 08:03:57.398000+00:00,0,,,,,,,FPTShop,hệ thống tản nhiệt hiệu quả giữ máy mát khi hoạt động cường độ cao,,66,False
Thúy Vy_44531,FPTShop,257865329478,Asus TUF Gaming F15 FX507VU-LP197W i7-13620H,Oppo,,,34,Thúy Vy,5.0,,"Thiết kế mạnh mẽ, phù hợp với game thủ.",,https://cdn2.fptshop.com.vn/unsafe/2023_7_4_638240754748140607_asus-tuf-gaming-fx507-xam-dd.jpg,,2024-12-22 08:03:23.327000+00:00,0,,,,,,,FPTShop,thiết kế mạnh mẽ phù hợp với game thủ,,37,False
Nguyễn Linh_44529,FPTShop,257865329478,Asus TUF Gaming F15 FX507VU-LP197W i7-13620H,Oppo,,,34,Nguyễn Linh,1.0,,"Máy khá nặng so với laptop thông thường, khó mang theo lâu dài. Nhưng tính năng tiện lợi",,https://cdn2.fptshop.com.vn/unsafe/2023_7_4_638240754748140607_asus-tuf-gaming-fx507-xam-dd.jpg,,2024-12-22 08:02:50.519000+00:00,0,,,,,,,FPTShop,máy khá nặng so với laptop thông thường khó mang theo lâu dài nhưng tính năng tiện lợi,,86,False
Văn An_44528,FPTShop,257865329478,Asus TUF Gaming F15 FX507VU-LP197W i7-13620H,Oppo,,,34,Văn An,4.0,,Nhân viên giao hàng nhanh và hỗ trợ nhiệt tình,,https://cdn2.fptshop.com.vn/unsafe/2023_7_4_638240754748140607_asus-tuf-gaming-fx507-xam-dd.jpg,,2024-12-22 08:02:10.433000+00:00,0,,,,,,,FPTShop,nhân viên giao hàng nhanh và hỗ trợ nhiệt tình,,46,False
